transaction_id,amount_local,authorized,comments,date_posting,date_transaction,goods_services,internal_ref_number,is_active,late_deposit,teller,trx_no,rpt_code,transaction_description,transaction_location,transaction_number,transmode_comment,value_date,cust_id,acid,status_id,report_id
175,7.15,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372361,C,11/16/2023,RC4351,DB76105,1,1
176,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372362,D,11/16/2023,RC14017,DB20071,1,1
177,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372362,C,11/16/2023,RC4351,DB76105,1,1
178,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372363,D,11/16/2023,RC29339,DB40067,1,1
179,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372363,C,11/16/2023,RC4351,DB76105,1,1
180,52.96,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372364,D,11/16/2023,RC37595,DB51053,1,1
181,52.96,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372364,C,11/16/2023,RC4351,DB76105,1,1
182,101.81,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372365,D,11/16/2023,RC29808,DB40671,1,1
183,101.81,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372365,C,11/16/2023,RC4351,DB76105,1,1
184,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372366,D,11/16/2023,RC17442,DB24105,1,1
185,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372366,C,11/16/2023,RC4351,DB76105,1,1
186,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372367,D,11/16/2023,RC9990,DB14166,1,1
187,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372367,C,11/16/2023,RC4351,DB76105,1,1
188,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372368,D,11/16/2023,RC50397,DB67959,1,1
189,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372368,C,11/16/2023,RC4351,DB76105,1,1
190,81.66,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372369,D,11/16/2023,RC10109,DB14329,1,1
191,44.14,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372744,D,11/16/2023,RC30469,DB41489,1,1
192,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S373316,D,11/16/2023,RC29673,DB40502,1,1
193,81.66,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372369,C,11/16/2023,RC4351,DB76105,1,1
194,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372370,D,11/16/2023,RC10789,DB15431,1,1
195,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372370,C,11/16/2023,RC4351,DB76105,1,1
196,148.49,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372371,D,11/16/2023,RC12684,DB17823,1,1
197,148.49,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372371,C,11/16/2023,RC4351,DB76105,1,1
198,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372372,D,11/16/2023,RC10059,DB14353,1,1
199,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372372,C,11/16/2023,RC4351,DB76105,1,1
200,8.64,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372373,D,11/16/2023,RC10125,DB14367,1,1
201,8.64,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372373,C,11/16/2023,RC4351,DB76105,1,1
202,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372374,D,11/16/2023,RC50528,DB68169,1,1
203,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372374,C,11/16/2023,RC4351,DB76105,1,1
204,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372375,D,11/16/2023,RC49693,DB66817,1,1
205,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372375,C,11/16/2023,RC4351,DB76105,1,1
206,101.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372376,D,11/16/2023,RC10154,DB14465,1,1
207,101.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372376,C,11/16/2023,RC4351,DB76105,1,1
208,4.13,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372377,D,11/16/2023,RC50554,DB68200,1,1
209,4.13,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372377,C,11/16/2023,RC4351,DB76105,1,1
210,142.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372378,D,11/16/2023,RC10161,DB14523,1,1
211,142.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372378,C,11/16/2023,RC4351,DB76105,1,1
212,125.3,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372379,D,11/16/2023,RC10164,DB14526,1,1
213,125.3,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372379,C,11/16/2023,RC4351,DB76105,1,1
214,44.14,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372744,C,11/16/2023,RC4351,DB76105,1,1
215,7.15,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372380,D,11/16/2023,RC10176,DB14539,1,1
216,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S373316,C,11/16/2023,RC4351,DB76105,1,1
217,7.15,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372380,C,11/16/2023,RC4351,DB76105,1,1
218,0.8,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372381,D,11/16/2023,RC10188,DB14555,1,1
219,0.8,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372381,C,11/16/2023,RC4351,DB76105,1,1
220,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372382,D,11/16/2023,RC14869,DB20831,1,1
221,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372382,C,11/16/2023,RC4351,DB76105,1,1
222,7.59,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372383,D,11/16/2023,RC10210,DB14578,1,1
223,7.59,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372383,C,11/16/2023,RC4351,DB76105,1,1
224,8.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372384,D,11/16/2023,RC47762,DB64092,1,1
225,8.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372384,C,11/16/2023,RC4351,DB76105,1,1
226,214.85,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372385,D,11/16/2023,RC10284,DB14677,1,1
227,214.85,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372385,C,11/16/2023,RC4351,DB76105,1,1
228,0.01,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372386,D,11/16/2023,RC26181,DB35992,1,1
229,0.01,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372386,C,11/16/2023,RC4351,DB76105,1,1
230,10.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372387,D,11/16/2023,RC50477,DB68084,1,1
231,10.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372387,C,11/16/2023,RC4351,DB76105,1,1
232,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372388,D,11/16/2023,RC41803,DB56371,1,1
233,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372388,C,11/16/2023,RC4351,DB76105,1,1
234,8.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372389,D,11/16/2023,RC10305,DB14700,1,1
235,8.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372389,C,11/16/2023,RC4351,DB76105,1,1
236,203.78,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372390,D,11/16/2023,RC10306,DB14701,1,1
237,203.78,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372390,C,11/16/2023,RC4351,DB76105,1,1
238,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372391,D,11/16/2023,RC10326,DB14727,1,1
239,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372745,D,11/16/2023,RC30470,DB41490,1,1
240,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372391,C,11/16/2023,RC4351,DB76105,1,1
241,120.79,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372392,D,11/16/2023,RC10328,DB14729,1,1
242,120.79,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372392,C,11/16/2023,RC4351,DB76105,1,1
243,19.43,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372393,D,11/16/2023,RC1841,DB14734,1,1
244,19.43,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372393,C,11/16/2023,RC4351,DB76105,1,1
245,4.43,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372394,D,11/16/2023,RC10345,DB14751,1,1
246,4.43,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372394,C,11/16/2023,RC4351,DB76105,1,1
247,30.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372395,D,11/16/2023,RC31514,DB42815,1,1
248,30.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372395,C,11/16/2023,RC4351,DB76105,1,1
249,9.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372396,D,11/16/2023,RC10348,DB14754,1,1
250,9.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372396,C,11/16/2023,RC4351,DB76105,1,1
251,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372397,D,11/16/2023,RC7385,DB10963,1,1
252,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372397,C,11/16/2023,RC4351,DB76105,1,1
253,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372398,D,11/16/2023,RC50504,DB68120,1,1
254,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372398,C,11/16/2023,RC4351,DB76105,1,1
255,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372399,D,11/16/2023,RC14247,DB20049,1,1
256,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372399,C,11/16/2023,RC4351,DB76105,1,1
257,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372400,D,11/16/2023,RC10353,DB14758,1,1
258,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372400,C,11/16/2023,RC4351,DB76105,1,1
259,19.99,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372401,D,11/16/2023,RC50510,DB68129,1,1
260,19.99,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372401,C,11/16/2023,RC4351,DB76105,1,1
261,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372745,C,11/16/2023,RC4351,DB76105,1,1
262,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372402,D,11/16/2023,RC10380,DB14788,1,1
263,18.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374682,D,11/16/2023,RC15251,DB21321,1,1
264,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372402,C,11/16/2023,RC4351,DB76105,1,1
265,21.39,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372403,D,11/16/2023,RC33104,DB44723,1,1
266,21.39,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372403,C,11/16/2023,RC4351,DB76105,1,1
267,203.83,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372404,D,11/16/2023,RC50512,DB68132,1,1
268,203.83,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372404,C,11/16/2023,RC4351,DB76105,1,1
269,82.81,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372405,D,11/16/2023,RC10028,DB14196,1,1
270,82.81,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372405,C,11/16/2023,RC4351,DB76105,1,1
271,20.86,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372406,D,11/16/2023,RC10421,DB14965,1,1
272,20.86,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372406,C,11/16/2023,RC4351,DB76105,1,1
273,117.76,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372407,D,11/16/2023,RC10427,DB14972,1,1
274,117.76,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372407,C,11/16/2023,RC4351,DB76105,1,1
275,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372408,D,11/16/2023,RC10430,DB14976,1,1
276,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372408,C,11/16/2023,RC4351,DB76105,1,1
277,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372409,D,11/16/2023,RC43943,DB59178,1,1
278,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372409,C,11/16/2023,RC4351,DB76105,1,1
279,10.14,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372410,D,11/16/2023,RC41561,DB56103,1,1
280,10.14,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372410,C,11/16/2023,RC4351,DB76105,1,1
281,16.13,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372411,D,11/16/2023,RC10442,DB14991,1,1
282,16.13,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372411,C,11/16/2023,RC4351,DB76105,1,1
283,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372412,D,11/16/2023,RC33243,DB44890,1,1
284,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372412,C,11/16/2023,RC4351,DB76105,1,1
285,3.33,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372413,D,11/16/2023,RC10031,DB14199,1,1
286,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372746,D,11/16/2023,RC49539,DB66617,1,1
287,170.27,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S373317,D,11/16/2023,RC9614,DB13682,1,1
288,3.33,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372413,C,11/16/2023,RC4351,DB76105,1,1
289,6.81,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372414,D,11/16/2023,RC51175,DB69163,1,1
290,6.81,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372414,C,11/16/2023,RC4351,DB76105,1,1
291,24.64,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372415,D,11/16/2023,RC10450,DB15001,1,1
292,24.64,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372415,C,11/16/2023,RC4351,DB76105,1,1
293,7.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372416,D,11/16/2023,RC10452,DB15003,1,1
294,7.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372416,C,11/16/2023,RC4351,DB76105,1,1
295,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372417,D,11/16/2023,RC10033,DB14201,1,1
296,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372417,C,11/16/2023,RC4351,DB76105,1,1
297,0.67,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372418,D,11/16/2023,RC28550,DB39077,1,1
298,0.67,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372418,C,11/16/2023,RC4351,DB76105,1,1
299,48.4,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372419,D,11/16/2023,RC10040,DB14212,1,1
300,48.4,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372419,C,11/16/2023,RC4351,DB76105,1,1
301,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372420,D,11/16/2023,RC10080,DB14256,1,1
302,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372420,C,11/16/2023,RC4351,DB76105,1,1
303,5.98,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372421,D,11/16/2023,RC9500,DB14261,1,1
304,5.98,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372421,C,11/16/2023,RC4351,DB76105,1,1
305,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372422,D,11/16/2023,RC29585,DB40392,1,1
306,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372422,C,11/16/2023,RC4351,DB76105,1,1
307,38.7,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372423,D,11/16/2023,RC9390,DB14263,1,1
308,38.7,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372423,C,11/16/2023,RC4351,DB76105,1,1
309,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372746,C,11/16/2023,RC4351,DB76105,1,1
310,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372424,D,11/16/2023,RC25165,DB34729,1,1
311,170.27,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S373317,C,11/16/2023,RC4351,DB76105,1,1
312,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372424,C,11/16/2023,RC4351,DB76105,1,1
313,17.93,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372425,D,11/16/2023,RC9767,DB14270,1,1
314,17.93,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372425,C,11/16/2023,RC4351,DB76105,1,1
315,192.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372426,D,11/16/2023,RC9057,DB14280,1,1
316,192.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372426,C,11/16/2023,RC4351,DB76105,1,1
317,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372427,D,11/16/2023,RC9039,DB14283,1,1
318,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372427,C,11/16/2023,RC4351,DB76105,1,1
319,179.85,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372428,D,11/16/2023,RC16575,DB23077,1,1
320,179.85,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372428,C,11/16/2023,RC4351,DB76105,1,1
321,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372429,D,11/16/2023,RC9993,DB14169,1,1
322,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372429,C,11/16/2023,RC4351,DB76105,1,1
323,11.02,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372430,D,11/16/2023,RC30070,DB40998,1,1
324,11.02,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372430,C,11/16/2023,RC4351,DB76105,1,1
325,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372431,D,11/16/2023,RC9715,DB14287,1,1
326,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372431,C,11/16/2023,RC4351,DB76105,1,1
327,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372432,D,11/16/2023,RC30081,DB41012,1,1
328,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372432,C,11/16/2023,RC4351,DB76105,1,1
329,81.46,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372433,D,11/16/2023,RC9006,DB14288,1,1
330,81.46,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372433,C,11/16/2023,RC4351,DB76105,1,1
331,45.66,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372434,D,11/16/2023,RC30091,DB41022,1,1
332,45.66,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372434,C,11/16/2023,RC4351,DB76105,1,1
333,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372435,D,11/16/2023,RC30102,DB41033,1,1
334,1.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372747,D,11/16/2023,RC49548,DB66626,1,1
335,18.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374682,C,11/16/2023,RC4351,DB76105,1,1
336,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372435,C,11/16/2023,RC4351,DB76105,1,1
337,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372436,D,11/16/2023,RC10085,DB14294,1,1
338,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372436,C,11/16/2023,RC4351,DB76105,1,1
339,19.77,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372437,D,11/16/2023,RC30103,DB41034,1,1
340,19.77,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372437,C,11/16/2023,RC4351,DB76105,1,1
341,0.27,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372438,D,11/16/2023,RC6757,DB10214,1,1
342,0.27,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372438,C,11/16/2023,RC4351,DB76105,1,1
343,102.77,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372439,D,11/16/2023,RC30110,DB41042,1,1
344,102.77,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372439,C,11/16/2023,RC4351,DB76105,1,1
345,20.73,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372440,D,11/16/2023,RC30115,DB41048,1,1
346,20.73,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372440,C,11/16/2023,RC4351,DB76105,1,1
347,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372441,D,11/16/2023,RC30119,DB41052,1,1
348,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372441,C,11/16/2023,RC4351,DB76105,1,1
349,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372442,D,11/16/2023,RC16661,DB23200,1,1
350,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372442,C,11/16/2023,RC4351,DB76105,1,1
351,7.93,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372443,D,11/16/2023,RC21736,DB29995,1,1
352,7.93,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372443,C,11/16/2023,RC4351,DB76105,1,1
353,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S372444,D,11/16/2023,RC32329,DB43788,1,1
